2020-09-08T10:00:00;20,586628;0;7,628263;199,29004
2020-09-08T11:00:00;22,726627;0;7,8625183;195,9454
2020-09-08T12:00:00;24,366629;0;7,628263;199,29004
2020-09-08T13:00:00;25,616629;0;6,489992;199,44003
2020-09-08T14:00:00;26,466629;0;6,924738;188,97263
2020-09-08T15:00:00;26,896627;0;9,3669195;182,20259
2020-09-08T16:00:00;26,826628;0;10,799999;180
2020-09-08T17:00:00;26,286629;0;11,542478;176,42366
2020-09-08T18:00:00;24,896627;0;10,829959;164,57784
2020-09-08T19:00:00;22,296629;0;9,693296;158,1986
2020-09-08T20:00:00;20,616629;0;8,699793;155,55605
2020-09-08T21:00:00;18,806627;0;6,151683;159,44395
2020-09-08T22:00:00;17,616629;0;4,829907;153,43495
2020-09-08T23:00:00;16,726627;0;4,39436;145,00798
2020-09-09T00:00:00;16,106628;0;4,198285;149,03624
2020-09-09T01:00:00;16,006628;0;3,8939953;146,30994
2020-09-09T02:00:00;15,946629;0;3,6;143,1301
2020-09-09T03:00:00;15,866629;0;2,8116899;140,19443
2020-09-09T04:00:00;15,786628;0;2,3051248;141,34018
2020-09-09T05:00:00;15,736629;0;1,5273507;135
2020-09-09T06:00:00;15,686628;0;1,8;126,869896
2020-09-09T07:00:00;16,066628;0;2,3051248;141,34018
2020-09-09T08:00:00;16,756628;0;2,5959969;146,30994
2020-09-09T09:00:00;18,236628;0;3,7064266;150,94539
2020-09-09T10:00:00;19,976627;0;5,815978;158,1986
2020-09-09T11:00:00;22,156628;0;8,311245;162,34987
2020-09-09T12:00:00;23,896627;0;10,661107;168,31064
2020-09-09T13:00:00;25,106628;0;12,783802;170,27242
2020-09-09T14:00:00;25,666628;0;14,154915;172,69424
2020-09-09T15:00:00;25,706629;0;15,158522;175,91438
2020-09-09T16:00:00;25,306627;0;15,158522;175,91438
2020-09-09T17:00:00;24,376629;0;14,205182;171,25385
2020-09-09T18:00:00;22,876629;0;12,57426;166,75948
2020-09-09T19:00:00;20,38663;0;9,793058;162,89728
2020-09-09T20:00:00;18,88663;0;8,311245;162,34987
2020-09-09T21:00:00;18,486628;0;7,072878;165,25644
2020-09-09T22:00:00;18,126629;0;6,379216;163,61046
2020-09-09T23:00:00;17,806627;0;5,6920996;161,56505
